video_id,title,url,upload_date,view_count,duration,description
zdgAPRVOcwE,GME & CHWY Options: Inside the Big Trades,https://www.youtube.com/watch?v=zdgAPRVOcwE,,6352.0,795.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
A9Uq-DNAV2I,HUGE Option Volume in GME and CHWY & Roaring Kitty Tweet,https://www.youtube.com/watch?v=A9Uq-DNAV2I,,10446.0,1088.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
ngil69-Hg0U,GME Options Update: IS Roaring Kitty Buying Calls?,https://www.youtube.com/watch?v=ngil69-Hg0U,,9601.0,964.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
PxjxVC--8mQ,The Future of Markets & Investing in AI - Matt Caruso | The Outlier Podcast Ep67,https://www.youtube.com/watch?v=PxjxVC--8mQ,,840.0,3258.0,"@carusoinsights 
https://www.carusoinsights.com/

00:00 - Introduction
   - Overview of the podcast's topics

01:30 - Discussion on Warren Buffett's Comments
   - Warren Buffett's strategy..."
hXt_C7GUmlQ,Roaring Kitty Buying GME Calls?,https://www.youtube.com/watch?v=hXt_C7GUmlQ,,12796.0,967.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
9nxH1G2yGtg,BIG GME Call Option Volume,https://www.youtube.com/watch?v=9nxH1G2yGtg,,9234.0,462.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
GPpRFn5HUY4,GME Analysis Gamma Squeeze and Option Volatility,https://www.youtube.com/watch?v=GPpRFn5HUY4,,7389.0,731.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
hjiPb_i5UaA,Avoid These 9 Beginner Options Trading Mistakes,https://www.youtube.com/watch?v=hjiPb_i5UaA,,1725.0,787.0,"📈 Join the Outlier Patreon for weekly workshops, trade analysis, trader resources, & more. https://www.patreon.com/erik_esinvests
📨 Subscribe to the Outlier Insights Newsletter. https://esinv..."
0qcfwt6wf2I,GME Call Volatility Erased,https://www.youtube.com/watch?v=0qcfwt6wf2I,,4943.0,681.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
0kXY1hY--Ww,How to Buy Call Options Smarter: Step by Step,https://www.youtube.com/watch?v=0kXY1hY--Ww,,5427.0,961.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
sMmB3FoCwtI,GME Call Volatility Explained,https://www.youtube.com/watch?v=sMmB3FoCwtI,,9756.0,534.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
WBN4Ph5Qz38,Quadruple Witching Explained,https://www.youtube.com/watch?v=WBN4Ph5Qz38,,4710.0,428.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
pw7kSyyX_BE,HUGE GME Volatility Expansion,https://www.youtube.com/watch?v=pw7kSyyX_BE,,8697.0,314.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
yZrRPBztMOA,INSIDE a $10 Billion Fund - Wes Gray | The Outlier Podcast Ep66,https://www.youtube.com/watch?v=yZrRPBztMOA,,747.0,2579.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
MdxKwCONOxk,GME Options: Analyzing the Recent Volatility Drop,https://www.youtube.com/watch?v=MdxKwCONOxk,,7886.0,669.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
DRzKRGizkXw,GME Options: The Volatility Story Isn't Over Yet,https://www.youtube.com/watch?v=DRzKRGizkXw,,8572.0,727.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
icUL4tbu8ew,Massive GME Option Volatility,https://www.youtube.com/watch?v=icUL4tbu8ew,,14825.0,1018.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
ge560JirQ_8,Unlocking Returns with Options Trading,https://www.youtube.com/watch?v=ge560JirQ_8,,4743.0,622.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
YtZRjmZm8xY,Roaring Kitty GME Options Update,https://www.youtube.com/watch?v=YtZRjmZm8xY,,6665.0,636.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
6CGcvPIONZs,EXITED Options Roaring Kitty GME Position Update,https://www.youtube.com/watch?v=6CGcvPIONZs,,28239.0,276.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
ykdgVhC4sm0,Roaring Kitty GME Option Position Update,https://www.youtube.com/watch?v=ykdgVhC4sm0,,24146.0,645.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
V5O4XLgPLLc,Roaring Kitty GME Options Trade,https://www.youtube.com/watch?v=V5O4XLgPLLc,,15812.0,742.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
w-WUcnosQ0c,Here's How I Would Start Trading,https://www.youtube.com/watch?v=w-WUcnosQ0c,,2479.0,900.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
eEmORQO6WJI,Roaring Kitty Massive Options Position | GME Squeeze,https://www.youtube.com/watch?v=eEmORQO6WJI,,3952.0,783.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
ov3HItjq5AU,Using Long Call Options to Trade Nvidia Earnings,https://www.youtube.com/watch?v=ov3HItjq5AU,,828.0,803.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
qZAPN7FHxjg,How to Create a Consistently Profitable Options Trading Strategy,https://www.youtube.com/watch?v=qZAPN7FHxjg,,2607.0,961.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
l5k56cSP-Bs,Options Alpha Founder - Kirk Du Plessis | The Outlier Podcast Ep65,https://www.youtube.com/watch?v=l5k56cSP-Bs,,1177.0,3634.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
KnORuwpxylI,Rolling Options Masterclass,https://www.youtube.com/watch?v=KnORuwpxylI,,1514.0,1153.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
tvNQQmOc3t0,How to Become Consistently Profitable Trading Options | Cut the Tails!,https://www.youtube.com/watch?v=tvNQQmOc3t0,,1321.0,682.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
waqORw_buvc,0 DTE SPX Best Entry Time,https://www.youtube.com/watch?v=waqORw_buvc,,4667.0,710.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
VToMimSy2mg,14 Trading Mistakes You NEED to Avoid,https://www.youtube.com/watch?v=VToMimSy2mg,,1966.0,996.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
mRy0jU6HJ_8,How I Size Options Trades,https://www.youtube.com/watch?v=mRy0jU6HJ_8,,1296.0,1049.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
6CZMjMvG4y4,Stock Market Melt Up is On w/ David Hunter | The Outlier Podcast Ep64,https://www.youtube.com/watch?v=6CZMjMvG4y4,,24427.0,4455.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
GfSaaru0CRA,SIMPLE Options Trade Checklist,https://www.youtube.com/watch?v=GfSaaru0CRA,,707.0,778.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
NV9OiepF6M0,Ratio Call Diagonal Trade Recap - NEM,https://www.youtube.com/watch?v=NV9OiepF6M0,,688.0,785.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
zRvT_B2E9tU,Option Greeks Explained | Options Greeks for Beginners,https://www.youtube.com/watch?v=zRvT_B2E9tU,,1421.0,1016.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading

► Free Guide for..."
felr_mdjCKI,The Trader’s Guide to Effective Risk Management,https://www.youtube.com/watch?v=felr_mdjCKI,,692.0,585.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
kULv1sRl9fI,Wealth Through Real Estate w/ David Pere - Military to Millionaire | The Outlier Podcast Ep63,https://www.youtube.com/watch?v=kULv1sRl9fI,,257.0,3408.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
NFmt1vpYpMw,Avoid This 0DTE Option Strategy,https://www.youtube.com/watch?v=NFmt1vpYpMw,,4448.0,762.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
6vQeTS9cyk0,0DTE Options & Sports Betting w/ Euan Sinclair | The Outlier Podcast Ep62,https://www.youtube.com/watch?v=6vQeTS9cyk0,,2290.0,2973.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
h6XH1IQRhC0,Your Path to Financial Freedom: How to Become a Full-Time Options Trader,https://www.youtube.com/watch?v=h6XH1IQRhC0,,1362.0,574.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
efWEgEzrBAI,Option Volatility Explained | What is IV Rank (IVR) and IV Percentile (IVP)?,https://www.youtube.com/watch?v=efWEgEzrBAI,,1586.0,616.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
2TdIx_Bn3BY,The BIG Problem with Vertical Spreads,https://www.youtube.com/watch?v=2TdIx_Bn3BY,,4386.0,660.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
iN_Wx4ah5ek,Trading Psychology - Digging Deep w/ Richard Friesen | The Outlier Podcast Ep61,https://www.youtube.com/watch?v=iN_Wx4ah5ek,,414.0,4333.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
7wMdBbbfWZg,ACTUALLY Make Money Trading 3 Profit Mechanisms,https://www.youtube.com/watch?v=7wMdBbbfWZg,,2060.0,759.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
7XyTZoId-Aw,Economic Recession Avoided? w/ Doomberg | The Outlier Podcast Ep60,https://www.youtube.com/watch?v=7XyTZoId-Aw,,6724.0,3836.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
O1ZjVHom2ms,Trade EVERYTHING w/ Tom Sosnoff | The Outlier Podcast Ep59,https://www.youtube.com/watch?v=O1ZjVHom2ms,,5329.0,1992.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
Cgjrux0qk9U,6 Things I've Learned over 16 Years of Trading,https://www.youtube.com/watch?v=Cgjrux0qk9U,,3094.0,817.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
eHurZBXO5ck,How to Stop Losing Money Trading Options,https://www.youtube.com/watch?v=eHurZBXO5ck,,1574.0,727.0,"📨 Subscribe to the Outlier Insights Newsletter. https://esinvests.substack.com/
💡 Join the FREE Outlier Community Discord. https://discord.gg/hYGZUEJpve
📈 Join the Outlier Patreon..."
SC9KjFkDXco,Box Spread Trade Log,https://www.youtube.com/watch?v=SC9KjFkDXco,,1016.0,631.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
LspC6Wx0QA8,CANSLIM Technical Analysis & Options with Matt Caruso | The Outlier Podcast Ep58,https://www.youtube.com/watch?v=LspC6Wx0QA8,,940.0,4458.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
Zy9QO0gijAA,Delta as PROBABILITY in Options Trading EXPLAINED!,https://www.youtube.com/watch?v=Zy9QO0gijAA,,1814.0,543.0,"📨 Subscribe to the Outlier Insights Newsletter. https://outliertrading.substack.com/
💡 Join the FREE Outlier Community Discord. https://discord.gg/hYGZUEJpve
📈 Join the Outlier Patreon..."
YLxbPvt79ho,Effortless Trading: How to Manage Trades Systematically,https://www.youtube.com/watch?v=YLxbPvt79ho,,772.0,779.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
z9YbIRtXbrg,0DTE Option Strategy Comparison,https://www.youtube.com/watch?v=z9YbIRtXbrg,,2107.0,649.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
PRaZC_rUXIM,How to Start Trading Options - SIMPLE Guide for Beginners,https://www.youtube.com/watch?v=PRaZC_rUXIM,,2545.0,811.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
QZUk0K75gu8,How a Market Wizard KEEPS His Returns with Tom Basso | The Outlier Podcast Ep57,https://www.youtube.com/watch?v=QZUk0K75gu8,,924.0,3959.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
who9YWwLSNg,Trading in IRA Accounts,https://www.youtube.com/watch?v=who9YWwLSNg,,1117.0,444.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
f-0qnXEI7eA,Reduce Technical Noise with Patrick Karim | The Outlier Podcast Ep 56,https://www.youtube.com/watch?v=f-0qnXEI7eA,,1021.0,4179.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
oSazFJGhkKM,Beta Weighting 101: Simplifying Portfolio Risk Management,https://www.youtube.com/watch?v=oSazFJGhkKM,,987.0,658.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
6ecVwRkN4hw,The Ultimate Guide to Scanning for Profitable Options Trades,https://www.youtube.com/watch?v=6ecVwRkN4hw,,1717.0,877.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
YuRM8JxNQzQ,Credit Events w/ Michael Gayed | The Outlier Podcast Ep 55,https://www.youtube.com/watch?v=YuRM8JxNQzQ,,364.0,3383.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
3_VUjiChU4o,0DTE Options Trading Performance,https://www.youtube.com/watch?v=3_VUjiChU4o,,1271.0,548.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
2yu8jSYKuH4,The Melt Up has Started w/ David Hunter | The Outlier Podcast Ep54,https://www.youtube.com/watch?v=2yu8jSYKuH4,,18916.0,3775.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
mguT9A4DuBY,The BEST 2 Option Strategies for SMALL Accounts,https://www.youtube.com/watch?v=mguT9A4DuBY,,1822.0,710.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
utJ76_O6BNI,Ultimate Trading Blueprint: Trading Plans & Trading Logs Explained,https://www.youtube.com/watch?v=utJ76_O6BNI,,1847.0,1331.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
NGTdjlIrboo,Unlocking Profits: Technical Analysis for Options Traders Pt2,https://www.youtube.com/watch?v=NGTdjlIrboo,,953.0,1015.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
xOMa0r5zaMg,Economic Disarray with Doomberg | The Outlier Podcast Ep53,https://www.youtube.com/watch?v=xOMa0r5zaMg,,4781.0,3372.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
92W1K8z2DKU,Technical Analysis for Trading Options | Guide for Beginners,https://www.youtube.com/watch?v=92W1K8z2DKU,,2263.0,1219.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
iCPgZN_UxQw,Finding the NEXT Market Leaders - Matt Carusso | The Outlier Podcast Ep 52,https://www.youtube.com/watch?v=iCPgZN_UxQw,,803.0,3769.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
nxxdC4PK2BI,Market Manipulation & VIX with Euan Sinclair The Outlier Podcast Ep 51,https://www.youtube.com/watch?v=nxxdC4PK2BI,,2705.0,4485.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
uVw2BEE2sbo,Optimizing Your Losing Trades: Techniques for Better Outcomes,https://www.youtube.com/watch?v=uVw2BEE2sbo,,1399.0,766.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
IIcSjkSS80k,Ratio Diagonal Option Strategy,https://www.youtube.com/watch?v=IIcSjkSS80k,,3628.0,1079.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
WglROZAI_SI,CANSLIM Trend Trading with Jim Roppel | The Outlier Podcast Ep50,https://www.youtube.com/watch?v=WglROZAI_SI,,5894.0,5699.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
cDIVSQmRYBQ,Take Risks to Create Wealth - Tom Sosnoff | The Outlier Podcast Ep49,https://www.youtube.com/watch?v=cDIVSQmRYBQ,,13877.0,4236.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
NCZNV1K2Tcw,0DTE SPX Option Strategy Comparison,https://www.youtube.com/watch?v=NCZNV1K2Tcw,,6686.0,672.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
bJCxJsuhWc4,Investing Goals in 5 Steps,https://www.youtube.com/watch?v=bJCxJsuhWc4,,1319.0,771.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
agxpd8R-YWg,Iceland by Drone in 4K,https://www.youtube.com/watch?v=agxpd8R-YWg,,519.0,3757.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
fLRwLbcWWc4,Secrets to Trader Performance | The Outlier Podcast Ep47,https://www.youtube.com/watch?v=fLRwLbcWWc4,,736.0,4763.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
ew-PJBDnQYc,Options Max Pain Theory Explained,https://www.youtube.com/watch?v=ew-PJBDnQYc,,2273.0,644.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
Nfuui1cwi1w,Market Inflection Point with David Hunter | The Outlier Pod Ep48,https://www.youtube.com/watch?v=Nfuui1cwi1w,,18679.0,3514.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
igz0IoUJHhk,The UGLY Truth About Day Trading to Get Rich,https://www.youtube.com/watch?v=igz0IoUJHhk,,3513.0,774.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
OwPmSCUS-bs,Follow any Trend with Market Wizard Tom Basso | The Outlier Podcast Ep46,https://www.youtube.com/watch?v=OwPmSCUS-bs,,833.0,2451.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
wS7sjV_UOMw,The ULTIMATE Covered Strangle Option Strategy Masterclass,https://www.youtube.com/watch?v=wS7sjV_UOMw,,11379.0,1647.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
GK4RmROuNKA,$0 Commissions are Expensive w/ Dave Lauer | The Outlier Podcast Ep45,https://www.youtube.com/watch?v=GK4RmROuNKA,,334.0,2360.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
uD8Ro6U31Xo,Ratio Call Diagonal Option Trade Explained,https://www.youtube.com/watch?v=uD8Ro6U31Xo,,1718.0,485.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
TuxlzeD0RiQ,3 Ways to Stop LOSING Money Trading Options,https://www.youtube.com/watch?v=TuxlzeD0RiQ,,966.0,500.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
7gLvDWJK2gg,Rolling Options Explained & Why Most People Get It WRONG,https://www.youtube.com/watch?v=7gLvDWJK2gg,,9012.0,946.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
mDPYNyp23y4,Why Most Traders SUCK at Risk Management,https://www.youtube.com/watch?v=mDPYNyp23y4,,3497.0,1055.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
aio6XczsFFc,My Approach to Trading Earnings with Options,https://www.youtube.com/watch?v=aio6XczsFFc,,1832.0,1119.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
nqktZSJBNdE,How to Create an Option Strategy in 5 SIMPLE Steps,https://www.youtube.com/watch?v=nqktZSJBNdE,,1324.0,570.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
mdhbae8WXgI,thinkorswim Guide for Options Trading - Tips & Tricks,https://www.youtube.com/watch?v=mdhbae8WXgI,,2132.0,1318.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
ITG5Za7EH4o,SIMPLIFIED Covered Strangle Option Strategy,https://www.youtube.com/watch?v=ITG5Za7EH4o,,6876.0,907.0,"💡 Join the Outlier Pro Patreon Community for weekly livestreams, private community, market & trade analysis, direct Q&A, & more. https://www.patreon.com/OutlierTrading
► Free Guide for..."
