0.00s:  What up ape outliers? It's kind of a specific class of us, I suppose.
5627.60s:  So that part is like really again, it's really easy to align that
5633.44s:  Looking back in time
5635.84s:  But when you're looking at
5638.32s:  Uh Cedric says that's overbought. No. Yeah, that's what the the red is up here above 70 is overbought
5644.72s:  So that's bullish that tip like in order for in order for it to get to overbought price has to have moved up
5653.12s:  And in order for it to get to a point where it's oversold price has to have moved down
5658.64s:  So that that's the concept right overbought meaning too many people bought it driving price up oversold too many people sold it driving price down
5668.00s:  so
5669.44s:  Cedric says I don't want to see it at red. I mean, I don't know why because when it's at red is when it's peaking the the highest moves
5677.12s:  You're going to see from a historic perspective are going to be when it's above 70
5682.08s:  That's what pushes it above 70 that's what RSI is looking at literally those moves specifically
5692.40s:  So I think that you actually want
5696.00s:  I think you want it to be red actually
5699.52s:  Because that's when you're going to see it making the bigger up moves. That's what drives it above 70
5706.56s:  If you don't have bigger up moves like that it won't make that kind of move
5712.88s:  Justin says I want to see blue then red. I mean if we're up to me. I would want to see no blue
5717.76s:  Again, in order for it to be blue it means it needs to be pushed down. It needs to be really really low
5724.64s:  So then you'll see like a period here where it's deep blue
5728.56s:  And it ran that way and then it just declined from that period for some time and still it started getting strength
5736.88s:  Right to D says am I the only one confused. Oh shit. I didn't realize that this was confusing. Yeah, let's okay
5742.16s:  So RSI relative strength indicator. I can grab you the actual permutation for that's calculated one sec RSI
5749.12s:  I
5754.08s:  Here you go. So there's two papers that I would refer you to
5760.24s:  This is a good paper on it
5764.56s:  So I would highly recommend checking this paper out. It goes through the actual kind of math
5771.92s:  behind it
5773.44s:  and so
5775.84s:  Cedric says I buy oversold stock not overbought. I mean yeah that that could be your approach whatever
5781.52s:  Whatever makes it happy is cool
5783.44s:  But what I can tell you is shit that's oversold is going down. So me personally that's that's not when I buy stocks
5790.48s:  I buy things if I'm buying stock
5793.44s:  I want something to go up
5795.60s:  So I'm going to wait for it to be going up the problem is what you're employing is a really common trader behavior
5803.04s:  Which is bargain buying and it's a misapplication of a really standardized thought process that you have as a human consumer
5814.24s:  So we're taught from a natural perspective to enjoy bargains. We like sales
5820.72s:  Right, that's why if you go to a lot of stores
5823.12s:  They have sales perpetually. Is it really a sale if there's always one going on? No not at all
5829.60s:  It's just a marketing ploy because they know people like sales
5834.00s:  The problem with that with respect to something like carrying that over to the market is that things that are on sale
5840.88s:  Are on sale for a reason means they're going down
5845.28s:  So if I'm buying stock and I want something to go
5850.16s:  Up when I buy stock I don't want to buy it when it's going down
5855.60s:  I want to buy it when it's going up
5858.16s:  That takes a long time
5860.56s:  In order to like reconfigure the mind but you'll make you'll typically do much better in that way
5868.08s:  Or you can be like Las Sejas the yummy and says it rips. I watch to telephone numbers
5874.16s:  So they're not trying to buy at a discount or to buy when it's oversold or too low
5880.88s:  But they're just buying and they're going to keep buying which that's totally chill
5885.68s:  That's another approach
5887.44s:  Now the idea
5891.20s:  yet
5894.32s:  Chris says oh fuck here we go chat needs fixed ASAP
5900.88s:  That confused me that sentence not following you there but yeah
5906.32s:  I think
5908.88s:  Cedric says I meant like back test on gme buying oversold and only if bullish volume comes in
5917.68s:  Um
5922.56s:  Um
5925.76s:  I'm trying to think of a way to explain that
5928.64s:  So you're you're very rarely going to see that condition
5932.24s:  Where something is wait oversold or overbought let me make sure
5937.12s:  Oversold and only bullish if volume comes in um again
5943.76s:  What you're going to find is when volume hits
5948.16s:  Oversold
5949.92s:  It's going to be at or when rsi hits oversold. It's typically going to be at the inverse extreme
5957.68s:  Then when it's overbought
5960.00s:  So if we look at oversold here. Let's just squish this down look at volume
5965.76s:  The majority of instances that you're going to see oversold is when volume is
5972.32s:  Generally speaking going to be relatively high on the sales side but slowing down
5977.44s:  That's when this will peak
5979.60s:  Is at that juncture and then to the upside it's typically the inverse where you'll see volume doesn't have to be by volume only
5988.24s:  But you'll see volume very very high when this is peaking because again, that's what causes these peaks
5994.80s:  It's a pretty standardized relationship with the tool. It's literally how it's calculated
6000.64s:  It's what it's looking at
6002.96s:  Uh leapfrog says why not look at the three-month chart. Oh, we can look at the three-month chart
6008.32s:  I'm happy to
6010.80s:  Anything in particular you want to peek out here
6018.32s:  Justine says I think he means a condition of oversold
6021.68s:  Followed by relatively high volume days after
6026.80s:  Uh, what about that? Let me grab my RSI back. Oh, I still have it my bed
6040.24s:  And we're looking at oversold still um sorry leapfrogs. I have to switch from the three-month so that I can see
6050.24s:  We're uh
6052.72s:  Chris says your chat is like three minutes late. Yeah, I know there's a bigger delay than I like
6057.20s:  Let me try I'm gonna try to stop the stream really quick from OBS and see if it lets me change it give me one second
6073.92s:  All right, I think we're back unfortunately it doesn't let me change the latency when it's on
6078.80s:  This is the it's because I'm using the one that I normally am doing when I'm streaming with Newton
6084.48s:  Um
6087.04s:  Justin says I think somebody says it would be a good by opportunity
6090.16s:  Again, like I can tell you from a quantitative perspective. It's typically not but if somebody likes it
6095.92s:  I would not say don't do it
6098.24s:  But you'll find periods like those two indicators by themselves to me aren't sufficient
6105.20s:  Like I wouldn't I personally wouldn't base an entry decision
6109.36s:  off of the condition being light
6112.64s:  RSI
6113.84s:  Meaning oversold and
6116.24s:  Expanding volume like that that would not be enough for me
6120.08s:  And it's because of the way that the tools are calculated
6123.60s:  So yeah, I mean it just requires more than that for me because for example this starts hitting oversold here
6131.12s:  On this day up here, which again the price is so flat here because of the the extremes
6138.24s:  I don't know if this lets me move the chart up does it
6148.80s:  That's kind of annoying
6154.00s:  Uh
6155.04s:  Pirates is double click it doesn't
6160.64s:  Yeah, I was gonna say double click doesn't work that auto auto centers it. It's completely different
6167.12s:  Nick says why don't you use log mode because log mode kind of perverts
6171.76s:  Um
6172.80s:  Perverts how price like how you're actually tracking price
6176.72s:  So I don't hate it. It has its purpose
6179.68s:  But yeah, it's not my go-to anyways
6183.12s:  Going back to this it doesn't really matter that much because I can see the prices on the on the right hand side
6189.52s:  This originally became technically
6192.48s:  Oversold on this day here and this day here was 14 aug
6199.20s:  And it came in at let's just say the close was 1996
6204.72s:  So then the volume on this day was 3.3 million
6208.16s:  So let's scroll to the right until we see more volume above 3.3 million
6212.24s:  I see 3.7 million here
6214.96s:  Which is at 22
6218.16s:  Nope
6223.44s:  My bad
6226.08s:  I'm gonna go back
6230.16s:  Oh, where did it go
6234.96s:  1.8 4.6
6237.52s:  So I see 4.6 million volume here
6241.68s:  But you can see where that comes in we're out of oversold that's gone that condition has left us
6249.68s:  So this is the the general problem that you'll have if those are your two indicators personally
6255.52s:  I don't really see
6257.84s:  I don't really see the overall benefit to limiting yourself to that
6261.20s:  He says he means weekly well then if you mean weekly you've had no indicators for the past five years
6267.52s:  except here
6269.84s:  And if you had listened to that indicator of
6274.40s:  Expanding volume so this went from the trowel here is at 88
6279.60s:  And then you got 204 million volume here at 19
6286.00s:  August it looks like
6288.72s:  And games stop here closed at 91 cents
6294.32s:  And then if I fast forward
6300.48s:  Kind of to I don't know how long you would hold for like what the exit condition is but in February third
6307.12s:  It was at 95 cents close
6310.40s:  So you got in at 91 you'd get out at 95 there or if you kept holding you would be in at a low of 64
6317.20s:  All I'm saying is like if it works for you
6319.52s:  I'm happy for you. You should absolutely continue to use it
6322.72s:  But what I can tell you is from again like an objective trading perspective
6327.68s:  Like I wouldn't limit myself to those two indicators because there's no imperative to do so and secondly
6333.76s:  Those two indicators alone are going to put you in a lot of pain very frequently
6341.44s:  That's not to say that they can't eventually
6344.96s:  Move where you want it to go
6347.36s:  But then it's also important to remember that there's an opportunity cost with where we're parking money
6352.72s:  so
6353.84s:  If I put money in something here like this right the first of February
6357.92s:  And the first of February it's trading at 1490 and then come the second of May
6364.24s:  It's at 12
6366.40s:  Not a big price change necessarily it's down a few bucks
6370.48s:  But it's also been parked there doing nothing for me for three months
6375.68s:  Right like I want to be able to make money over the course of that three months
6380.24s:  That's part of being like an efficient trader
6383.52s:  So yeah
6386.32s:  The the cliff notes of that is like whatever works for you do that
6390.00s:  But for me, I demand a hell of a lot more
6394.80s:  In terms of deciding when I'm choosing to to buy or sell personally
6399.60s:  But yeah, totally cool
6402.16s:  All right, what else should we look at we still got a few minutes left
6405.12s:  I'm actually going to get ready to launch my dinner order
6407.28s:  But it won't be here for a little bit
6409.12s:  So tonight we are going to do Greek food
6413.76s:  I'm going to get me some
6415.92s:  Baklava, I love some Baklava
6418.80s:  We're going to do the meat chicken kebab in Euro and then another chicken kebab
6425.52s:  Money things spot on thank you for the reminder. We're going to look at this lawsuit
6430.16s:  Otherwise money things I don't think would ever forgive me and I wouldn't blame them
6434.80s:  Because we're supposed to look at this so let's take a look
6438.72s:  All right, and then hw we definitely can take a look at that
6447.60s:  Okay, so for this lawsuit
6450.88s:  This is the wrong one that's kind of annoying
6454.40s:  Let me grab the actual lawsuit
6458.08s:  We'll do BCG lawsuit first BCG GME lawsuit
6462.40s:  And what are we looking for in particular for this one for the BCG lawsuit let me get rid of that one
6473.84s:  In March BCG filed a lawsuit against GameStop for 30 million and unpaid fees
6479.28s:  GameStop said it refused to pay the fees because doing so was not the best interest. Oh shit
6489.04s:  Wow
6492.48s:  The case is still awaiting trial
6496.08s:  Wait, when did this this is old? Yo, this is annoying
6500.56s:  Give me the updated
6513.76s:  What is this this is memorandum of opinion we can take a look at this
6518.88s:  What's the view says the update is they dropped the case yeah, that's what I thought that's why it's wondering I was like why is this so old?
6527.04s:  Let's take a look through here
6531.92s:  And see what they say in the case filed by plaintiff BCG defendant GameStop presently pending before the court motion to partially dismiss
6541.76s:  The operative second amended complaint with prejudice filed pursuant to this
6548.56s:  For the reason set forth below the motion is granted in part and denied in part
6555.92s:  Okay, so let me zoom this in
6561.44s:  Show me show me's wait no, give me fucking wider window why are you doing this to oh Jesus
6572.08s:  No
6574.48s:  Can you guys see this okay if not I can download it really quick
6579.76s:  But I can't zoom it in any more than that
6585.04s:  Okay, cool. Thank you roaring titty
6588.16s:  All right, so it says the court rates briefly here for the parties who are well familiar
6593.84s:  Uh, it does so part of March
6598.00s:  Shhh
6600.80s:  Oh
6602.00s:  Which address the defendant's previously filed motion to the to dismiss the first amended the first amended complaint the fact
6612.40s:  And it does so by making use of the familiar standard for assessing rule
6616.08s:  Which is they're using they're sharing the reference case here
6619.52s:  And by considering the same stuff
6621.76s:  There's only one count in the SAC for breach of contract made pursuant to Delaware law
6628.08s:  The court will briefly explain why it agrees that count one can go forward pass the pleading stage in many respects
6638.64s:  All right
6642.32s:  In March 29 mo the court explained that the plaintiff had sufficiently set out a claim in the fact
6651.12s:  For failure to pay a certain variable fee rate for the s of w
6655.20s:  Um
6658.16s:  Now in the set there's a number of allegations that the court interprets is being related to these type to agreement breach allegations
6667.60s:  Defendant breached its duty to negotiate in good faith regarding those matters among others court reads plaintiffs allegations
6677.28s:  Um
6679.28s:  The many other initiatives discussed at the 2021 thermometer meetings is being this kind of type two agreement claim
6687.12s:  It reads the allegations in paragraph there
6690.64s:  As also being generally directed to this type two claim the court does not understand defendant to be
6696.24s:  Challenging the SACs type two
6698.40s:  Reach allegations and so those allegations survive here
6702.40s:  The court reads plaintiffs allegations in paragraph 41 and 45 is being about a different type of breach of contract claim
6709.44s:  A claim that defendant breached the s of w by failing to pay certain variable fee okay
6716.88s:  The initiatives referred to these paragraphs yep, okay
6722.00s:  Defendant moves to dismiss plaintiffs breach of contract claim relating to those agreed initiatives
6727.36s:  It does so on the ground that the SAC does not sufficiently allege that all the parties are actually reached a written agreement
6733.52s:  Okay
6736.00s:  Uh
6738.08s:  Pyros is what's the date on this one this one is from
6745.52s:  13 feb
6747.28s:  So this is before the dismissal what I'm doing right now is I'm just kind of understanding the background behind this
6753.60s:  because
6755.20s:  I'm trying to understand more of the the conversation and like what the what the basis was for the
6763.28s:  argument from the beginning
6767.36s:  However defendant does have a winning argument on another ground as the breach allegations regarding three initiatives
6774.48s:  That is because plaintive affirmatively pleads
6777.28s:  That as to these initiatives defendant only agreed in writing as to portions of profit improvement projections relating to EPPI
6786.48s:  S-w-requires that the parties reach written agreement on the amounts of credits to be made to each for each initiative
6792.72s:  So it sounds like a con uh
6795.52s:  Reach of contract which is really fascinating
6801.92s:  With the foregoing reason the court concludes that the defendant's motion should be granted in part denied in part more specifically
6807.12s:  It's granted with prejudice to the plaintiffs claims breach of contract
6811.52s:  It is denied in all other respects
6814.24s:  Interesting
6815.20s:  The cvos says they weren't paying for bad consult that's fascinating to me because
6820.00s:  I mean I worked at Deloitte for a while and I've worked around bcg and that they're they're a good consultancy
6827.68s:  So I'm actually kind of really curious
6830.96s:  why
6832.32s:  Like what the deal actually is because my guess is again, I don't think that
6838.00s:  They didn't I would find it really hard to believe that they didn't do shit
6842.32s:  My guess is they might have dubbed done stuff that they didn't like
6846.72s:  And that I get like that's okay
6849.76s:  But that's a different context at least in my opinion I don't know well enough
6855.36s:  But
6856.64s:  That's part of at least what what what I think all right, so let's take a look at this
6863.52s:  um
6865.52s:  Pursuant to and this one is from the 30th
6869.52s:  Under side parties here. I stipulate dismissal of this action with prejudice. Yes. So with prejudice here matters
6877.20s:  Yeah
6879.20s:  So this looks like they are
6882.00s:  Done and done
6890.00s:  Cool
6892.00s:  So money tings this looks
6894.96s:  This looks great. This looks like it was dismissed with prejudice. So it looks like the the whole thing from
6903.60s:  bcg will be
6906.32s:  Kind of flattened out which is good. It's good that that's not looming over their heads anymore
6911.36s:  Which is kind of a bummer
6913.36s:  To have to operate within at least I think
6918.40s:  And then we got a couple minutes left
6920.80s:  I know that there was another case you wanted me to look at but I think somebody also wanted me to look at some
6928.08s:  That's options in shui so I'm not as worried about that to be honest
6931.92s:  We can take a look
6934.48s:  Money things big now our seat tells what he wants to do with the money
6939.12s:  uh
6940.40s:  I guess the part I'm curious about is like what do you mean now he can tell us what he's gonna do with the money
6948.16s:  I don't understand
6950.24s:  I don't understand the way that you're attaching
6953.28s:  this case to the plans for the money
6957.84s:  I don't totally follow that because the the value of this case is still it's only 30 million dollars
6963.60s:  And they have way more cash than that. So even if this case came through and they were made to pay
6969.76s:  They still would pay
6972.48s:  Uh a fraction of their cash. So it's not like they were hiding their money. They know that the money's there
6978.24s:  so i
6980.32s:  Maybe there's more to it than I know I typically assume that with a lot of things
6985.28s:  But based on that I don't actually see
6990.00s:  The attachment here
6993.92s:  Money team says I guess I'm just saying why make moves when you got lost oh well, it's because companies almost always have lawsuits ongoing
7000.48s:  That's like standard fair man. Yeah. Okay. I understand what you're saying now
7004.32s:  I I personally would decouple those
7006.72s:  I don't think that the lawsuit really has anything to do whatsoever with what they're choosing to do with that capital or not choosing to do with that capital
7014.72s:  You have to understand like large companies a lot of these companies literally have
7019.52s:  built in
7021.04s:  lawyers that work for them directly that's called in house counsel and it's because there's so much litigation always
7028.80s:  So if a company essentially waited to do things until there was never any legal problems whatsoever
7034.96s:  They they would make zero headway nothing would ever happen
7038.00s:  So I get your point and it definitely is good right it's just one less piece of bullshit to deal with
7043.12s:  but
7044.32s:  I don't actually think
7046.48s:  at least this one um
7049.12s:  Matters too much in terms of what they were going to do with that money
7052.96s:  Uh money team says I think bby 16 b case tomorrow is way bigger. Let's see
7059.68s:  gme bbby
7062.64s:  16 b
7064.96s:  lawsuit
7072.08s:  Uh, this one is from routers
7075.04s:  Let's see
7080.40s:  Uh, Matthew says I think bcg at a cost for commission on gme profit so that was a big deal
7086.24s:  I don't actually again like I see what you're saying
7089.20s:  The way that that would work is they would have to then value whatever it is
7093.20s:  I think the point being is
7094.80s:  Whatever the fees that they charged and whatever commissions that they were trying to go after it still would be a general
7101.28s:  Uh, like drop in the bucket. It wouldn't be to the same degree
7106.08s:  As I think like a massive problem for the cash pile that they had just built and the other thing is it very rarely is done
7113.68s:  V is some sort of large cash payment. There's normally a payment plan
7117.60s:  So there's just a lot of
7118.88s:  Ancillary details around that
7120.96s:  That again, it's good that it's gone. I'm not arguing that it's not good that it's gone. I'm happy that it's gone
7127.12s:  But I just don't necessarily think that it's a absolutely massive impact on things
7136.48s:  All right, let's see
7139.04s:  So we won the dismissal on Tuesday
7141.60s:  Accusing a hymn of profitably cashing out of bedbath and beyond shares too quickly
7146.32s:  As it was hurting towards bankruptcy
7149.04s:  Said that two
7151.04s:  former shareholders could not force Cohen to return profits selling his estimated 11% stake
7157.36s:  Because the bankruptcy mooted their claims
7160.80s:  Shareholders sued Cohen under federal law requiring corporate insiders to including large shareholders to give up their short swing profits
7168.64s:  From buying and selling companies stocking a six-month period
7173.36s:  Um
7176.72s:  The client and media comment reviewing the decision
7181.52s:  Cohen declined
7184.64s:  So this talks about what he did he abruptly sold his stake
7188.88s:  Which had grown because of buybacks five months later he sold for 60 million profit
7198.64s:  Um
7208.88s:  So
7210.64s:  This doesn't tell me why one though
7213.60s:  Which I'm kind of curious about like what what the decision was
7217.60s:  EBBB Y Ryan
7220.88s:  Owen lawsuit
7224.32s:  Oh, it's a hearing tomorrow. I see okay
7226.96s:  Got it
7236.96s:  June 26
7243.52s:  So this one whoa
7251.44s:  This one's kind of interesting
7257.36s:  Um was concerned that some of her fellow director shared insider information before he dumped his stake
7265.52s:  That's interesting. That's a really interesting angle to take to
7276.64s:  Um the agency hasn't levied claims of wrongdoing
7282.32s:  A group suit them for fraud
7285.28s:  Yeah
7290.32s:  The board member worried about information leaks didn't trust Cohen
7293.76s:  Downed the credibility that Cohen backed to join the board
7302.56s:  Interesting yeah really interesting
7308.16s:  I do think that that one probably would be a slightly bigger deal just from Cohen's perspective because
7314.32s:  I mean there's no way that that doesn't impact his movement somehow
7318.00s:  so
7320.00s:  Justin says concerned about potential wrongdoing well the problem is is again
7324.24s:  It's that's not going to be the argument
7326.56s:  The the people who bring these arguments are pretty smart so they would have at least something pretty logical built
7336.08s:  Like this here right the suit accuses Cohen of insider trading and misleading investors about his trading plans
7342.32s:  It doesn't allege specific piece of non public information
7345.60s:  But says is allies in the board push to give him more information about strategy and critical financing options according to the internal emails
7353.04s:  So like this will be the the suit right it's it's not going to be concerned about potential wrongdoing
7358.16s:  They're actually going to come they're going to try to come with some heat
7360.96s:  Otherwise it wouldn't even get to this point
7364.80s:  Before something goes to trial a judge has to look at it and see if it's even you know worth worthwhile for them to take it
7371.36s:  So my guess is this this is happened
7375.04s:  So let's take a look
7378.08s:  All right gang that wraps me up for tonight another super fun session
7382.24s:  I love doing these with you guys and dive in deep into this absolutely enjoyable
7387.60s:  Tomorrow is options trading for beginners. We have a couple really fun things lined up before
7393.28s:  I punch out for a little bit of time off and then like I said
7398.16s:  I will be back in action with live stream starting the 11th of august you can catch me there
7405.68s:  Being outlier being ape
